# ModernIME pinyin knowledge v1
# phrase<TAB>full_pinyin<TAB>frequency<TAB>category<TAB>abbreviation<TAB>source
教工食堂	jiao'gong'shi'tang	99	place	jgst	thuocl-place
教工新村	jiao'gong'xin'cun	18	place	jgxc	thuocl-place
角弓镇	jiao'gong'zhen	9	place	jgz	thuocl-place
叫姑姑	jiao'gu'gu	825	animal	jgg	thuocl-animal
绞股蓝	jiao'gu'lan	152	medical	jgl	thuocl-medical
浇瓜之惠	jiao'gua'zhi'hui	100	idiom	jgzh	china-idiom
酵粿	jiao'guo	26	food	jg	thuocl-food
矫国革俗	jiao'guo'ge'su	100	idiom	jggs	china-idiom
矫国更俗	jiao'guo'geng'su	100	idiom	jggs	china-idiom
搅海翻江	jiao'hai'fan'jiang	100	idiom	jhfj	china-idiom
脚汗	jiao'han	69	medical	jh	thuocl-medical
郊寒岛瘦	jiao'han'dao'shou	100	idiom	jhds	china-idiom
交行	jiao'hang	3092	finance	jh	thuocl-finance
交河	jiao'he	75	place	jh	thuocl-place
胶合板厂	jiao'he'ban'chang	43	place	jhbc	thuocl-place
交河城	jiao'he'cheng	5	person	jhc	thuocl-person
交河故城	jiao'he'gu'cheng	145	place	jhgc	thuocl-place
椒河鳗	jiao'he'man	5	food	jhm	thuocl-food
蛟河市	jiao'he'shi	312	place	jhs	thuocl-place
焦竑	jiao'hong	11	person	jh	thuocl-person
蛟湖	jiao'hu	8	place	jh	thuocl-place
交互错误	jiao'hu'cuo'wu	17	it	jhcw	thuocl-it
交互方式	jiao'hu'fang'shi	3871	it	jhfs	thuocl-it
角户分门	jiao'hu'fen'men	100	idiom	jhfm	china-idiom
交互技术	jiao'hu'ji'shu	282	it	jhjs	thuocl-it
蛟湖路	jiao'hu'lu	7	place	jhl	thuocl-place
交互设备	jiao'hu'she'bei	99	it	jhsb	thuocl-it
交互设计	jiao'hu'she'ji	2438	it	jhsj	thuocl-it
交互设计师	jiao'hu'she'ji'shi	699	it	jhsjs	thuocl-it
交互式处理	jiao'hu'shi'chu'li	92	it	jhscl	thuocl-it
交互式电视	jiao'hu'shi'dian'shi	34	it	jhsds	thuocl-it
交互式语言	jiao'hu'shi'yu'yan	45	it	jhsyy	thuocl-it
交互图	jiao'hu'tu	1150	it	jht	thuocl-it
交互运作	jiao'hu'yun'zuo	17	it	jhyz	thuocl-it
交互作用	jiao'hu'zuo'yong	418	medical	jhzy	thuocl-medical
角化	jiao'hua	197	medical	jh	thuocl-medical
焦化分厂	jiao'hua'fen'chang	6	place	jhfc	thuocl-place
角化过度	jiao'hua'guo'du	35	medical	jhgd	thuocl-medical
叫化鸡	jiao'hua'ji	3362	food	jhj	thuocl-food
角化棘皮瘤	jiao'hua'ji'pi'liu	6	medical	jhjpl	thuocl-medical
叫化童鸡	jiao'hua'tong'ji	248	food	jhtj	thuocl-food
交换技术	jiao'huan'ji'shu	619	it	jhjs	thuocl-it
交换码	jiao'huan'ma	484	it	jhm	thuocl-it
交换排列	jiao'huan'pai'lie	13	it	jhpl	thuocl-it
交换排序	jiao'huan'pai'xu	2169	it	jhpx	thuocl-it
交换配偶	jiao'huan'pei'ou	129	law	jhpo	thuocl-law
交换芯片	jiao'huan'xin'pian	168	it	jhxp	thuocl-it
交换虚电路	jiao'huan'xu'dian'lu	25	it	jhxdl	thuocl-it
交换元素	jiao'huan'yuan'su	857	it	jhys	thuocl-it
教会法大全	jiao'hui'fa'da'quan	17	law	jhfdq	thuocl-law
交会穴	jiao'hui'xue	13	medical	jhx	thuocl-medical
交货单	jiao'huo'dan	5	finance	jhd	thuocl-finance
交货价	jiao'huo'jia	38	finance	jhj	thuocl-finance
交暨路	jiao'ji'lu	13	place	jjl	thuocl-place
焦家	jiao'jia	134	place	jj	thuocl-place
焦痂	jiao'jia	120	medical	jj	thuocl-medical
角甲	jiao'jia	733	animal	jj	thuocl-animal
焦家村	jiao'jia'cun	59	place	jjc	thuocl-place
焦家村公交中心站	jiao'jia'cun'gong'jiao'zhong'xin'zhan	39	place	jjcgjzxz	thuocl-place
焦家坟	jiao'jia'fen	8	place	jjf	thuocl-place
焦家金矿	jiao'jia'jin'kuang	6	place	jjjk	thuocl-place
焦家庄	jiao'jia'zhuang	13	place	jjz	thuocl-place
焦建成	jiao'jian'cheng	5	person	jjc	thuocl-person
椒江	jiao'jiang	1013	place	jj	thuocl-place
胶浆	jiao'jiang	30	medical	jj	thuocl-medical
椒江大桥	jiao'jiang'da'qiao	96	place	jjdq	thuocl-place
蕉江瑶族乡	jiao'jiang'yao'zu'xiang	26	place	jjyzx	thuocl-place
脚胶	jiao'jiao	160	car	jj	thuocl-car
脚脚	jiao'jiao	52	place	jj	thuocl-place
矫矫不群	jiao'jiao'bu'qun	100	idiom	jjbq	china-idiom
皎皎河汉女	jiao'jiao'he'han'nv	33	poem	jjhhn	thuocl-poem
皎皎空中孤月轮	jiao'jiao'kong'zhong'gu'yue'lun	6	poem	jjkzgyl	thuocl-poem
酵解	jiao'jie	17	medical	jj	thuocl-medical
交接处	jiao'jie'chu	1236	place	jjc	thuocl-place
交界河	jiao'jie'he	38	place	jjh	thuocl-place
铰接客车	jiao'jie'ke'che	56	car	jjkc	thuocl-car
交界痣	jiao'jie'zhi	16	medical	jjz	thuocl-medical
角巾东路	jiao'jin'dong'lu	100	idiom	jjdl	china-idiom
焦金流石	jiao'jin'liu'shi	100	idiom	jjls	china-idiom
绞尽脑汁	jiao'jin'nao'zhi	100	idiom	jjnz	china-idiom
焦金烁石	jiao'jin'shuo'shi	100	idiom	jjss	china-idiom
燋金烁石	jiao'jin'shuo'shi	100	idiom	jjss	china-idiom
角巾私第	jiao'jin'si'di	100	idiom	jjsd	china-idiom
角鲸	jiao'jing	1386	animal	jj	thuocl-animal
交颈并头	jiao'jing'bing'tou	100	idiom	jjbt	china-idiom
交警大队	jiao'jing'da'dui	35379	place	jjdd	thuocl-place
交警队	jiao'jing'dui	4773	place	jjd	thuocl-place
交警二大队	jiao'jing'er'da'dui	1979	place	jjedd	thuocl-place
交警三大队	jiao'jing'san'da'dui	1165	place	jjsdd	thuocl-place
交警事故处理中心	jiao'jing'shi'gu'chu'li'zhong'xin	6	place	jjsgclzx	thuocl-place
交警支队	jiao'jing'zhi'dui	31250	place	jjzd	thuocl-place
交警指挥中心	jiao'jing'zhi'hui'zhong'xin	632	place	jjzhzx	thuocl-place
交警中队	jiao'jing'zhong'dui	2943	place	jjzd	thuocl-place
交警中心	jiao'jing'zhong'xin	12	place	jjzx	thuocl-place
蕉坑	jiao'keng	9	place	jk	thuocl-place
蕉坑村	jiao'keng'cun	8	place	jkc	thuocl-place
交口称誉	jiao'kou'cheng'yu	100	idiom	jkcy	china-idiom
交口称赞	jiao'kou'cheng'zan	100	idiom	jkcz	china-idiom
窖口客运站	jiao'kou'ke'yun'zhan	17	place	jkkyz	thuocl-place
交口同声	jiao'kou'tong'sheng	100	idiom	jkts	china-idiom
交口赞誉	jiao'kou'zan'yu	100	idiom	jkzy	china-idiom
叫苦不迭	jiao'ku'bu'die	100	idiom	jkbd	china-idiom
叫苦连天	jiao'ku'lian'tian	100	idiom	jklt	china-idiom
缴款	jiao'kuan	2178	finance	jk	thuocl-finance
挢抂过正	jiao'kuang'guo'zheng	100	idiom	jkgz	china-idiom
胶莱河	jiao'lai'he	40	place	jlh	thuocl-place
角里	jiao'li	94	place	jl	thuocl-place
交梨火枣	jiao'li'huo'zao	100	idiom	jlhz	china-idiom
角立杰出	jiao'li'jie'chu	100	idiom	jljc	china-idiom
交詈聚唾	jiao'li'ju'tuo	100	idiom	jljt	china-idiom
焦立坤	jiao'li'kun	126	person	jlk	thuocl-person
教练场	jiao'lian'chang	220	place	jlc	thuocl-place
鹪鹩	jiao'liao	10	medical	jl	thuocl-medical
鹪鹩一枝	jiao'liao'yi'zhi	100	idiom	jlyz	china-idiom
焦磷酸二氢二钠	jiao'lin'suan'er'qing'er'na	43	food	jlseqen	thuocl-food
焦磷酸钠	jiao'lin'suan'na	342	food	jlsn	thuocl-food
蕉岭	jiao'ling	526	place	jl	thuocl-place
焦溜肥肠	jiao'liu'fei'chang	6	food	jlfc	thuocl-food
蛟龙得水	jiao'long'de'shui	100	idiom	jlds	china-idiom
蛟龙戏水	jiao'long'xi'shui	100	idiom	jlxs	china-idiom
焦炉工人肺癌	jiao'lu'gong'ren'fei'ai	7	medical	jlgrfa	thuocl-medical
娇鸾雏凤	jiao'luan'chu'feng	100	idiom	jlcf	china-idiom
焦虑性障碍	jiao'lv'xing'zhang'ai	8	medical	jlxza	thuocl-medical
焦虑状态	jiao'lv'zhuang'tai	282	medical	jlzt	thuocl-medical
椒麻鸡	jiao'ma'ji	459	food	jmj	thuocl-food
椒麻鸡片	jiao'ma'ji'pian	35	food	jmjp	thuocl-food
交麻乡	jiao'ma'xiang	6	place	jmx	thuocl-place
焦麦芽	jiao'mai'ya	14	medical	jmy	thuocl-medical
脚忙手乱	jiao'mang'shou'luan	100	idiom	jmsl	china-idiom
焦眉愁眼	jiao'mei'chou'yan	100	idiom	jmcy	china-idiom
焦眉苦脸	jiao'mei'ku'lian	100	idiom	jmkl	china-idiom
焦眉皱眼	jiao'mei'zhou'yan	100	idiom	jmzy	china-idiom
蕉门	jiao'men	321	place	jm	thuocl-place
角门	jiao'men	381	place	jm	thuocl-place
角门北路	jiao'men'bei'lu	20	place	jmbl	thuocl-place
角膜	jiao'mo	3810	medical	jm	thuocl-medical
角膜白斑	jiao'mo'bai'ban	90	medical	jmbb	thuocl-medical
角膜瘢痕	jiao'mo'ban'hen	5	medical	jmbh	thuocl-medical
角膜变性	jiao'mo'bian'xing	12	medical	jmbx	thuocl-medical
角膜擦伤	jiao'mo'ca'shang	11	medical	jmcs	thuocl-medical
角膜浑浊	jiao'mo'hun'zhuo	9	medical	jmhz	thuocl-medical
角膜混浊	jiao'mo'hun'zhuo	52	medical	jmhz	thuocl-medical
角膜溃疡	jiao'mo'kui'yang	160	medical	jmky	thuocl-medical
角膜水肿	jiao'mo'shui'zhong	58	medical	jmsz	thuocl-medical
角膜新生血管	jiao'mo'xin'sheng'xue'guan	12	medical	jmxsxg	thuocl-medical
角膜血管翳	jiao'mo'xue'guan'yi	5	medical	jmxgy	thuocl-medical
角膜炎	jiao'mo'yan	506	medical	jmy	thuocl-medical
角膜异物	jiao'mo'yi'wu	10	medical	jmyw	thuocl-medical
角膜移植	jiao'mo'yi'zhi	627	medical	jmyz	thuocl-medical
角膜移植术	jiao'mo'yi'zhi'shu	39	medical	jmyzs	thuocl-medical
角膜营养不良	jiao'mo'ying'yang'bu'liang	10	medical	jmyybl	thuocl-medical
酵母	jiao'mu	1791	medical	jm	thuocl-medical
胶姆糖基础剂	jiao'mu'tang'ji'chu'ji	225	food	jmtjcj	thuocl-food
缴纳	jiao'na	96884	finance	jn	thuocl-finance
郊纳乡	jiao'na'xiang	7	place	jnx	thuocl-place
郊南	jiao'nan	30	place	jn	thuocl-place
胶南市	jiao'nan'shi	2189	place	jns	thuocl-place
胶南县	jiao'nan'xian	32	place	jnx	thuocl-place
胶囊	jiao'nang	10031	medical	jn	thuocl-medical
胶囊剂	jiao'nang'ji	688	medical	jnj	thuocl-medical
教猱升木	jiao'nao'sheng'mu	100	idiom	jnsm	china-idiom
交能易作	jiao'neng'yi'zuo	100	idiom	jnyz	china-idiom
娇皮嫩肉	jiao'pi'nen'rou	100	idiom	jpnr	china-idiom
交浅言深	jiao'qian'yan'shen	100	idiom	jqys	china-idiom
胶墙	jiao'qiang	85	animal	jq	thuocl-animal
交强险	jiao'qiang'xian	435	finance	jqx	thuocl-finance
交强险赔偿范围	jiao'qiang'xian'pei'chang'fan'wei	27	law	jqxpcfw	thuocl-law
矫情干誉	jiao'qing'gan'yu	100	idiom	jqgy	china-idiom
矫情饰貌	jiao'qing'shi'mao	100	idiom	jqsm	china-idiom
矫情饰行	jiao'qing'shi'xing	100	idiom	jqsx	china-idiom
矫情饰诈	jiao'qing'shi'zha	100	idiom	jqsz	china-idiom
矫情镇物	jiao'qing'zhen'wu	100	idiom	jqzw	china-idiom
交情郑重金相似	jiao'qing'zheng'zhong'jin'xiang'shi	13	poem	jqzzjxs	thuocl-poem
郊区街道	jiao'qu'jie'dao	17	place	jqjd	thuocl-place
焦圈	jiao'quan	2227	food	jq	thuocl-food
脚圈	jiao'quan	456	animal	jq	thuocl-animal
教然后知困	jiao'ran'hou'zhi'kun	12	poem	jrhzk	thuocl-poem
斠然一概	jiao'ran'yi'gai	100	idiom	jryg	china-idiom
挢揉造作	jiao'rou'zao'zuo	100	idiom	jrzz	china-idiom
矫揉造作	jiao'rou'zao'zuo	100	idiom	jrzz	china-idiom
皎如日星	jiao'ru'ri'xing	100	idiom	jrrx	china-idiom
斠若画一	jiao'ruo'hua'yi	100	idiom	jrhy	china-idiom
较若画一	jiao'ruo'hua'yi	100	idiom	jrhy	china-idiom
矫若惊龙	jiao'ruo'jing'long	100	idiom	jrjl	china-idiom
矫若游龙	jiao'ruo'you'long	100	idiom	jryl	china-idiom
焦沙烂石	jiao'sha'lan'shi	100	idiom	jsls	china-idiom
角鲨烯胶丸	jiao'sha'xi'jiao'wan	6	medical	jsxjw	thuocl-medical
焦山	jiao'shan	89	place	js	thuocl-place
焦山楂	jiao'shan'zha	35	medical	jsz	thuocl-medical
骄奢放逸	jiao'she'fang'yi	100	idiom	jsfy	china-idiom
骄奢淫佚	jiao'she'yin'yi	100	idiom	jsyy	china-idiom
骄奢淫泆	jiao'she'yin'yi	100	idiom	jsyy	china-idiom
骄奢淫逸	jiao'she'yin'yi	100	idiom	jsyy	china-idiom
焦神曲	jiao'shen'qu	13	medical	jsq	thuocl-medical
娇生惯养	jiao'sheng'guan'yang	100	idiom	jsgy	china-idiom
骄生惯养	jiao'sheng'guan'yang	100	idiom	jsgy	china-idiom
娇声娇气	jiao'sheng'jiao'qi	100	idiom	jsjq	china-idiom
矫世变俗	jiao'shi'bian'su	100	idiom	jsbs	china-idiom
教师村	jiao'shi'cun	108	place	jsc	thuocl-place
教师法治教育读本	jiao'shi'fa'zhi'jiao'yu'du'ben	11	law	jsfzjydb	thuocl-law
教师公寓	jiao'shi'gong'yu	784	place	jsgy	thuocl-place
教师进修学校	jiao'shi'jin'xiu'xue'xiao	625	place	jsjxxx	thuocl-place
矫世励俗	jiao'shi'li'su	100	idiom	jsls	china-idiom
矫世厉俗	jiao'shi'li'su	100	idiom	jsls	china-idiom
矫时慢物	jiao'shi'man'wu	100	idiom	jsmw	china-idiom
教师新村	jiao'shi'xin'cun	204	place	jsxc	thuocl-place
教师职称评定制度	jiao'shi'zhi'cheng'ping'ding'zhi'du	23	law	jszcpdzd	thuocl-law
较瘦量肥	jiao'shou'liang'fei	100	idiom	jslf	china-idiom
胶束	jiao'shu	7	medical	js	thuocl-medical
焦思苦虑	jiao'si'ku'lv	100	idiom	jskl	china-idiom
脚踏两只船	jiao'ta'liang'zhi'chuan	100	idiom	jtlzc	china-idiom
脚踏实地	jiao'ta'shi'di	100	idiom	jtsd	china-idiom
骄泰淫泆	jiao'tai'yin'yi	100	idiom	jtyy	china-idiom
蛟潭	jiao'tan	22	place	jt	thuocl-place
焦糖	jiao'tang	7940	food	jt	thuocl-food
焦糖布丁	jiao'tang'bu'ding	708	food	jtbd	thuocl-food
角塘村	jiao'tang'cun	10	place	jtc	thuocl-place
焦糖咖啡星冰乐	jiao'tang'ka'fei'xing'bing'le	7	food	jtkfxbl	thuocl-food
焦糖泡芙	jiao'tang'pao'fu	7	food	jtpf	thuocl-food
焦糖色	jiao'tang'se	1616	food	jts	thuocl-food
胶体溶液	jiao'ti'rong'ye	12	medical	jtry	thuocl-medical
胶体渗透压	jiao'ti'shen'tou'ya	6	medical	jtsty	thuocl-medical
角田	jiao'tian	47	place	jt	thuocl-place
嚼铁咀金	jiao'tie'ju'jin	100	idiom	jtjj	china-idiom
绞痛	jiao'tong	727	medical	jt	thuocl-medical
交通安全产品	jiao'tong'an'quan'chan'pin	555	car	jtaqcp	thuocl-car
交通安全学校	jiao'tong'an'quan'xue'xiao	18	place	jtaqxx	thuocl-place
交通大楼	jiao'tong'da'lou	10	place	jtdl	thuocl-place
交通大厦	jiao'tong'da'sha	86	place	jtds	thuocl-place
交通大学	jiao'tong'da'xue	11982	place	jtdx	thuocl-place
交通队	jiao'tong'dui	1158	place	jtd	thuocl-place
交通法规制定程序规定	jiao'tong'fa'gui'zhi'ding'cheng'xu'gui'ding	14	law	jtfgzdcxgd	thuocl-law
交通胡同	jiao'tong'hu'tong	9	place	jtht	thuocl-place
交通技校	jiao'tong'ji'xiao	24	place	jtjx	thuocl-place
交通建设项目环境保护管理办法	jiao'tong'jian'she'xiang'mu'huan'jing'bao'hu'guan'li'ban'fa	10	law	jtjsxmhjbhglbf	thuocl-law
交通建设项目委托审计管理办法	jiao'tong'jian'she'xiang'mu'wei'tuo'shen'ji'guan'li'ban'fa	11	law	jtjsxmwtsjglbf	thuocl-law
交通局	jiao'tong'ju	14607	place	jtj	thuocl-place
交通俱乐部	jiao'tong'ju'le'bu	137	place	jtjlb	thuocl-place
交通路	jiao'tong'lu	676	place	jtl	thuocl-place
交通强制险	jiao'tong'qiang'zhi'xian	240	car	jtqzx	thuocl-car
交通事故处理	jiao'tong'shi'gu'chu'li	7495	law	jtsgcl	thuocl-law
交通事故处理程序规定	jiao'tong'shi'gu'chu'li'cheng'xu'gui'ding	672	law	jtsgclcxgd	thuocl-law
交通事故赔偿项目	jiao'tong'shi'gu'pei'chang'xiang'mu	9	law	jtsgpcxm	thuocl-law
交通事故认定书	jiao'tong'shi'gu'ren'ding'shu	3104	law	jtsgrds	thuocl-law
交通事故人身损害赔偿标准	jiao'tong'shi'gu'ren'shen'sun'hai'pei'chang'biao'zhun	247	law	jtsgrsshpcbz	thuocl-law
交通事故伤残鉴定	jiao'tong'shi'gu'shang'can'jian'ding	423	law	jtsgscjd	thuocl-law
交通事故死亡赔偿金	jiao'tong'shi'gu'si'wang'pei'chang'jin	61	law	jtsgswpcj	thuocl-law
交通事故损害赔偿	jiao'tong'shi'gu'sun'hai'pei'chang	3758	law	jtsgshpc	thuocl-law
交通事故责任强制保险	jiao'tong'shi'gu'ze'ren'qiang'zhi'bao'xian	12420	law	jtsgzrqzbx	thuocl-law
交通违章违法行为	jiao'tong'wei'zhang'wei'fa'xing'wei	32	law	jtwzwfxw	thuocl-law
交通西路	jiao'tong'xi'lu	68	place	jtxl	thuocl-place
交通心肾	jiao'tong'xin'shen	20	medical	jtxs	thuocl-medical
交通行业内部审计工作规定	jiao'tong'xing'ye'nei'bu'shen'ji'gong'zuo'gui'ding	9	law	jtxynbsjgzgd	thuocl-law
交通行业知识产权管理办法	jiao'tong'xing'ye'zhi'shi'chan'quan'guan'li'ban'fa	6	law	jtxyzscqglbf	thuocl-law
交通行政许可监督检查及责任追究规定	jiao'tong'xing'zheng'xu'ke'jian'du'jian'cha'ji'ze'ren'zhui'jiu'gui'ding	15	law	jtxzxkjdjcjzrzjgd	thuocl-law
交通行政执法规范	jiao'tong'xing'zheng'zhi'fa'gui'fan	8	law	jtxzzfgf	thuocl-law
交通学校	jiao'tong'xue'xiao	245	place	jtxx	thuocl-place
交通学院	jiao'tong'xue'yuan	1042	place	jtxy	thuocl-place
交通医院	jiao'tong'yi'yuan	224	place	jtyy	thuocl-place
交通银行	jiao'tong'yin'hang	10229	place	jtyh	thuocl-place
交通拥堵费	jiao'tong'yong'du'fei	2686	law	jtydf	thuocl-law
交通幽默	jiao'tong'you'mo	10	law	jtym	thuocl-law
交通职业技术学院	jiao'tong'zhi'ye'ji'shu'xue'yuan	875	place	jtzyjsxy	thuocl-place
交通中心	jiao'tong'zhong'xin	1127	place	jtzx	thuocl-place
交头互耳	jiao'tou'hu'er	100	idiom	jthe	china-idiom
交投活跃	jiao'tou'huo'yue	6311	law	jthy	thuocl-law
交头接耳	jiao'tou'jie'er	100	idiom	jtje	china-idiom
焦头烂额	jiao'tou'lan'e	100	idiom	jtle	china-idiom
燋头烂额	jiao'tou'lan'e	100	idiom	jtle	china-idiom
交投清淡	jiao'tou'qing'dan	6704	law	jtqd	thuocl-law
狡兔三窟	jiao'tu'san'ku	100	idiom	jtsk	china-idiom
狡兔三穴	jiao'tu'san'xue	100	idiom	jtsx	china-idiom
狡兔死良狗烹	jiao'tu'si'liang'gou'peng	100	idiom	jtslgp	china-idiom
狡兔死良犬烹	jiao'tu'si'liang'quan'peng	100	idiom	jtslqp	china-idiom
搅团	jiao'tuan	820	food	jt	thuocl-food
焦湾	jiao'wan	8	place	jw	thuocl-place
矫枉过当	jiao'wang'guo'dang	100	idiom	jwgd	china-idiom
挢枉过正	jiao'wang'guo'zheng	100	idiom	jwgz	china-idiom
矫枉过正	jiao'wang'guo'zheng	100	idiom	jwgz	china-idiom
矫枉过直	jiao'wang'guo'zhi	100	idiom	jwgz	china-idiom
矫枉过中	jiao'wang'guo'zhong	100	idiom	jwgz	china-idiom
焦王庄	jiao'wang'zhuang	22	place	jwz	thuocl-place
焦王庄南口	jiao'wang'zhuang'nan'kou	6	place	jwznk	thuocl-place
矫尾厉角	jiao'wei'li'jiao	100	idiom	jwlj	china-idiom
教无常师	jiao'wu'chang'shi	100	idiom	jwcs	china-idiom
较武论文	jiao'wu'lun'wen	100	idiom	jwlw	china-idiom
教务专约	jiao'wu'zhuan'yue	5	law	jwzy	thuocl-law
焦溪	jiao'xi	16	place	jx	thuocl-place
蕉溪	jiao'xi	51	place	jx	thuocl-place
蕉溪村	jiao'xi'cun	6	place	jxc	thuocl-place
蕉溪岭	jiao'xi'ling	78	place	jxl	thuocl-place
礁下	jiao'xia	11	place	jx	thuocl-place
胶县	jiao'xian	26	place	jx	thuocl-place
交相辉映	jiao'xiang'hui'ying	100	idiom	jxhy	china-idiom
叫嚣乎东西	jiao'xiao'hu'dong'xi	18	poem	jxhdx	thuocl-poem
娇小玲珑	jiao'xiao'ling'long	100	idiom	jxll	china-idiom
角斜	jiao'xie	34	place	jx	thuocl-place
矫邪归正	jiao'xie'gui'zheng	100	idiom	jxgz	china-idiom
交信	jiao'xin	22	medical	jx	thuocl-medical
脚心朝天	jiao'xin'chao'tian	100	idiom	jxct	china-idiom
焦心劳思	jiao'xin'lao'si	100	idiom	jxls	china-idiom
焦心热中	jiao'xin're'zhong	100	idiom	jxrz	china-idiom
矫形	jiao'xing	556	medical	jx	thuocl-medical
矫形器	jiao'xing'qi	366	medical	jxq	thuocl-medical
矫形外科	jiao'xing'wai'ke	57	medical	jxwk	thuocl-medical
矫形鞋	jiao'xing'xie	23	medical	jxx	thuocl-medical
教学楼	jiao'xue'lou	17273	place	jxl	thuocl-place
教学相长	jiao'xue'xiang'zhang	100	idiom	jxxz	china-idiom
焦亚硫酸钾	jiao'ya'liu'suan'jia	50	food	jylsj	thuocl-food
焦亚硫酸钠	jiao'ya'liu'suan'na	891	food	jylsn	thuocl-food
焦亚陶罗	jiao'ya'tao'luo	13	place	jytl	thuocl-place
椒盐	jiao'yan	15133	food	jy	thuocl-food
椒盐八宝鸡	jiao'yan'ba'bao'ji	9	food	jybbj	thuocl-food
椒盐锅魁	jiao'yan'guo'kui	10	food	jygk	thuocl-food
椒盐海豹蛇	jiao'yan'hai'bao'she	9	food	jyhbs	thuocl-food
校验和	jiao'yan'he	6751	it	jyh	thuocl-it
椒盐花卷	jiao'yan'hua'juan	15	food	jyhj	thuocl-food
校验码	jiao'yan'ma	3013	it	jym	thuocl-it
椒盐排骨	jiao'yan'pai'gu	196	food	jypg	thuocl-food
校验器	jiao'yan'qi	988	it	jyq	thuocl-it
椒盐馓子	jiao'yan'san'zi	23	food	jysz	thuocl-food
狡焉思逞	jiao'yan'si'cheng	100	idiom	jysc	china-idiom
狡焉思启	jiao'yan'si'qi	100	idiom	jysq	china-idiom
狡焉思肆	jiao'yan'si'si	100	idiom	jyss	china-idiom
椒盐桃片	jiao'yan'tao'pian	48	food	jytp	thuocl-food
椒盐蹄膀	jiao'yan'ti'bang	9	food	jytb	thuocl-food
矫言伪行	jiao'yan'wei'xing	100	idiom	jywx	china-idiom
椒盐虾	jiao'yan'xia	385	food	jyx	thuocl-food
校验状态	jiao'yan'zhuang'tai	45	it	jyzt	thuocl-it
椒盐粽子	jiao'yan'zong'zi	30	food	jyzz	thuocl-food
皎阳似火	jiao'yang'shi'huo	100	idiom	jysh	china-idiom
交钥匙工程合同条件	jiao'yao'shi'gong'cheng'he'tong'tiao'jian	46	law	jysgchttj	thuocl-law
交钥匙合同	jiao'yao'shi'he'tong	78	law	jysht	thuocl-law
交易	jiao'yi	258370	finance	jy	thuocl-finance
交易场	jiao'yi'chang	38	finance	jyc	thuocl-finance
交易处理	jiao'yi'chu'li	362	it	jycl	thuocl-it
教亦多术	jiao'yi'duo'shu	100	idiom	jyds	china-idiom
交易额	jiao'yi'e	13941	finance	jye	thuocl-finance
交易规则	jiao'yi'gui'ze	39	finance	jygz	thuocl-finance
交易量	jiao'yi'liang	12802	finance	jyl	thuocl-finance
交易区	jiao'yi'qu	1871	finance	jyq	thuocl-finance
交易日	jiao'yi'ri	12689	finance	jyr	thuocl-finance
交易商	jiao'yi'shang	1140	finance	jys	thuocl-finance
骄佚奢淫	jiao'yi'she'yin	100	idiom	jysy	china-idiom
教一识百	jiao'yi'shi'bai	100	idiom	jysb	china-idiom
交易时间	jiao'yi'shi'jian	20	finance	jysj	thuocl-finance
交易税	jiao'yi'shui	354	finance	jys	thuocl-finance
交易所	jiao'yi'suo	28424	finance	jys	thuocl-finance
交易厅	jiao'yi'ting	200	finance	jyt	thuocl-finance
交银	jiao'yin	707	finance	jy	thuocl-finance
椒油扁豆	jiao'you'bian'dou	5	food	jybd	thuocl-food
教育部	jiao'yu'bu	77007	place	jyb	thuocl-place
教育部重点实验室	jiao'yu'bu'zhong'dian'shi'yan'shi	485	medical	jybzdsys	thuocl-medical
教育附加费	jiao'yu'fu'jia'fei	1565	law	jyfjf	thuocl-law
教育集团	jiao'yu'ji'tuan	4849	place	jyjt	thuocl-place
教育街	jiao'yu'jie	45	place	jyj	thuocl-place
教育考试院	jiao'yu'kao'shi'yuan	11918	place	jyksy	thuocl-place
焦裕禄	jiao'yu'lu	5347	person	jyl	thuocl-person
教育设施重大安全事故罪	jiao'yu'she'shi'zhong'da'an'quan'shi'gu'zui	97	law	jysszdaqsgz	thuocl-law
教育收费公示制度	jiao'yu'shou'fei'gong'shi'zhi'du	1037	law	jysfgszd	thuocl-law
教育学院	jiao'yu'xue'yuan	5517	place	jyxy	thuocl-place
教育用房	jiao'yu'yong'fang	78	law	jyyf	thuocl-law
胶原	jiao'yuan	398	medical	jy	thuocl-medical
蕉园	jiao'yuan	78	place	jy	thuocl-place
胶原病	jiao'yuan'bing	7	medical	jyb	thuocl-medical
椒园村	jiao'yuan'cun	8	place	jyc	thuocl-place
胶原蛋白	jiao'yuan'dan'bai	1695	medical	jydb	thuocl-medical
胶原酶	jiao'yuan'mei	42	medical	jym	thuocl-medical
胶原纤维	jiao'yuan'xian'wei	101	medical	jyxw	thuocl-medical
角仔	jiao'zai	22	place	jz	thuocl-place
绞窄性肠梗阻	jiao'zhai'xing'chang'geng'zu	6	medical	jzxcgz	thuocl-medical
交战团体	jiao'zhan'tuan'ti	54	law	jztt	thuocl-law
矫正	jiao'zheng	19094	medical	jz	thuocl-medical
矫正社会工作	jiao'zheng'she'hui'gong'zuo	19	law	jzshgz	thuocl-law
矫正术	jiao'zheng'shu	186	medical	jzs	thuocl-medical
校正信号	jiao'zheng'xin'hao	64	it	jzxh	thuocl-it
矫治	jiao'zhi	4858	medical	jz	thuocl-medical
角质层	jiao'zhi'ceng	503	medical	jzc	thuocl-medical
